# {'integration_time_us': 10000, 'end_index': 998, 'start_index': 50}
8.279517755328191697e+02,2.396289999999999964e+03,1.471699697628561676e+00
8.286995419815020796e+02,2.396519999999999982e+03,1.452446212429224559e+00
8.294472335173999227e+02,2.396320000000000164e+03,1.263962024745996837e+00
8.301948501359996726e+02,2.396880000000000109e+03,1.444160655882855471e+00
8.309423918327881893e+02,2.396579999999999927e+03,1.401285124448268693e+00
8.316898586032523326e+02,2.396409999999999854e+03,1.342348687934695750e+00
8.324372504428791899e+02,2.396699999999999818e+03,1.389244398944980752e+00
8.331845673471557348e+02,2.396420000000000073e+03,1.484452761121080488e+00
8.339318093115685997e+02,2.396730000000000018e+03,1.448136733875637905e+00
8.346789763316050994e+02,2.396530000000000200e+03,1.479560745626890439e+00
8.354260684027519801e+02,2.396750000000000000e+03,1.545153714036244352e+00
8.361730855204961017e+02,2.396570000000000164e+03,1.471427877947131924e+00
8.369200276803243241e+02,2.396889999999999873e+03,1.475770984943124642e+00
8.376668948777238484e+02,2.396170000000000073e+03,1.476854766048442569e+00
8.384136871081815343e+02,2.396699999999999818e+03,1.539480431834065355e+00
8.391604043671841282e+02,2.396340000000000146e+03,1.415768342632367283e+00
8.399070466502187173e+02,2.396559999999999945e+03,1.366162508635045292e+00
8.406536139527722753e+02,2.396449999999999818e+03,1.465435088975284739e+00
8.414001062703315483e+02,2.396630000000000109e+03,1.634961773253429618e+00
8.421465235983837374e+02,2.396420000000000073e+03,1.594866765595170266e+00
8.428928659324155888e+02,2.396429999999999836e+03,1.336076345124035170e+00
8.436391332679140760e+02,2.396710000000000036e+03,1.402105559506843901e+00
8.443853256003660590e+02,2.396340000000000146e+03,1.387227450708786725e+00
8.451314429252585114e+02,2.396579999999999927e+03,1.422532952166662534e+00
8.458774852380784068e+02,2.396429999999999836e+03,1.343540099885373706e+00
8.466234525343127189e+02,2.396829999999999927e+03,1.393233648746684539e+00
8.473693448094483074e+02,2.396650000000000091e+03,1.291317157014496120e+00
8.481151620589720324e+02,2.396360000000000127e+03,1.609471963098456859e+00
8.488609042783709810e+02,2.396650000000000091e+03,1.251998402554891587e+00
8.496065714631318997e+02,2.396449999999999818e+03,1.538668255342912072e+00
8.503521636087419893e+02,2.396809999999999945e+03,1.547223319369249950e+00
8.510976807106879960e+02,2.396449999999999818e+03,1.492481155659930003e+00
8.518431227644570072e+02,2.396500000000000000e+03,1.284523257866512891e+00
8.525884897655355417e+02,2.396440000000000055e+03,1.465059725744995323e+00
8.533337817094109141e+02,2.396780000000000200e+03,1.345956908671299024e+00
8.540789985915700981e+02,2.396389999999999873e+03,1.399249798999449679e+00
8.548241404074997263e+02,2.396500000000000000e+03,1.634013463836819113e+00
8.555692071526869995e+02,2.396690000000000055e+03,1.397819730866609378e+00
8.563141988226186641e+02,2.396679999999999836e+03,1.427445270404438249e+00
8.570591154127818072e+02,2.396650000000000091e+03,1.472243186433545903e+00
8.578039569186632889e+02,2.396619999999999891e+03,1.419718281913703972e+00
8.585487233357500827e+02,2.396630000000000109e+03,1.270078737716681783e+00
8.592934146595289349e+02,2.396530000000000200e+03,1.459143584435746988e+00
8.600380308854870464e+02,2.396710000000000036e+03,1.267241097818406326e+00
8.607825720091111634e+02,2.396650000000000091e+03,1.479019945774904032e+00
8.615270380258882597e+02,2.396760000000000218e+03,1.662046930745338713e+00
8.622714289313053087e+02,2.396610000000000127e+03,1.348295219898075770e+00
8.630157447208490566e+02,2.396610000000000127e+03,1.441492282324119856e+00
8.637599853900069320e+02,2.396519999999999982e+03,1.195658814210809995e+00
8.645041509342652262e+02,2.396570000000000164e+03,1.380253599886629434e+00
8.652482413491113675e+02,2.396559999999999945e+03,1.505456741324705305e+00
8.659922566300319886e+02,2.396389999999999873e+03,1.413470905254154975e+00
8.667361967725141767e+02,2.396559999999999945e+03,1.451344204522138970e+00
8.674800617720449054e+02,2.396309999999999945e+03,1.309160036053652387e+00
8.682238516241109210e+02,2.396769999999999982e+03,1.434259390765840525e+00
8.689675663241991970e+02,2.396760000000000218e+03,1.327554142022087325e+00
8.697112058677968207e+02,2.396579999999999927e+03,1.582276840505478566e+00
8.704547702503904247e+02,2.396570000000000164e+03,1.401820245252578756e+00
8.711982594674674374e+02,2.396400000000000091e+03,1.456021977856103877e+00
8.719416735145142638e+02,2.396440000000000055e+03,1.525254077195009605e+00
8.726850123870182188e+02,2.396519999999999982e+03,1.565119803721108260e+00
8.734282760804659347e+02,2.396519999999999982e+03,1.330263131865271342e+00
8.741714645903447263e+02,2.396440000000000055e+03,1.358823020117042590e+00
8.749145779121411124e+02,2.396650000000000091e+03,1.558043645088288409e+00
8.756576160413422940e+02,2.396530000000000200e+03,1.452274078815703362e+00
8.764005789734350174e+02,2.396570000000000164e+03,1.478208375027012078e+00
8.771434667039063697e+02,2.396519999999999982e+03,1.445544879967412211e+00
8.778862792282430974e+02,2.396559999999999945e+03,1.518683640525570588e+00
8.786290165419322875e+02,2.396639999999999873e+03,1.367625679782300763e+00
8.793716786404609138e+02,2.396530000000000200e+03,1.374445342674636805e+00
8.801142655193158362e+02,2.396559999999999945e+03,1.451344204522138970e+00
8.808567771739840282e+02,2.396469999999999800e+03,1.431467778191321871e+00
8.815992135999522361e+02,2.396500000000000000e+03,1.322875655532295358e+00
8.823415747927077746e+02,2.396780000000000200e+03,1.300615239031128523e+00
8.830838607477371625e+02,2.396619999999999891e+03,1.426744546160944482e+00
8.838260714605276007e+02,2.396539999999999964e+03,1.486068639060793561e+00
8.845682069265657219e+02,2.396769999999999982e+03,1.420246457485460745e+00
8.853102671413388407e+02,2.396400000000000091e+03,1.349073756323204254e+00
8.860522521003337033e+02,2.396409999999999854e+03,1.364514565697266368e+00
8.867941617990372833e+02,2.396309999999999945e+03,1.301499135612467661e+00
8.875359962329363270e+02,2.396420000000000073e+03,1.422532952166662534e+00
8.882777553975179217e+02,2.396349999999999909e+03,1.329473580030833268e+00
8.890194392882691545e+02,2.396659999999999854e+03,1.320757358487924416e+00
8.897610479006766582e+02,2.396599999999999909e+03,1.280624847486570017e+00
8.905025812302277473e+02,2.396550000000000182e+03,1.492481155659930003e+00
8.912440392724088269e+02,2.396610000000000127e+03,1.475770984943124864e+00
8.919854220227073256e+02,2.396719999999999800e+03,1.393413075868028317e+00
8.927267294766098757e+02,2.396480000000000018e+03,1.367333170810977050e+00
8.934679616296034510e+02,2.396519999999999982e+03,1.374627222195166754e+00
8.942091184771750250e+02,2.396289999999999964e+03,1.306101068064795534e+00
8.949502000148115712e+02,2.396869999999999891e+03,1.546964770122448485e+00
8.956912062380000634e+02,2.396599999999999909e+03,1.462873883832779498e+00
8.964321371422272478e+02,2.396760000000000218e+03,1.281561547488063502e+00
8.971729927229800978e+02,2.396400000000000091e+03,1.356465996625053849e+00
8.979137729757458146e+02,2.396500000000000000e+03,1.459451951932642322e+00
8.986544778960111444e+02,2.396460000000000036e+03,1.445129751960009923e+00
8.993951074792628333e+02,2.396650000000000091e+03,1.416862731530475594e+00
9.001356617209879687e+02,2.396619999999999891e+03,1.369525465261599129e+00
9.008761406166736379e+02,2.396380000000000109e+03,1.611086589851705941e+00
9.016165441618064733e+02,2.396530000000000200e+03,1.571337010319555638e+00
9.023568723518736761e+02,2.396489999999999782e+03,1.352737964278374116e+00
9.030971251823619923e+02,2.396659999999999854e+03,1.343279568816558411e+00
9.038373026487583957e+02,2.396590000000000146e+03,1.319810592471510446e+00
9.045774047465499734e+02,2.396340000000000146e+03,1.524598307751914072e+00
9.053174314712234718e+02,2.396550000000000182e+03,1.532155344604456459e+00
9.060573828182660918e+02,2.396730000000000018e+03,1.391797399049157669e+00
9.067972587831642386e+02,2.396780000000000200e+03,1.411240588985450017e+00
9.075370593614053405e+02,2.396519999999999982e+03,1.445544879967412211e+00
9.082767845484761438e+02,2.396840000000000146e+03,1.332066064427736674e+00
9.090164343398635083e+02,2.396480000000000018e+03,1.360000000000000098e+00
9.097560087310545214e+02,2.396360000000000127e+03,1.445821565754225491e+00
9.104955077175360429e+02,2.396280000000000200e+03,1.619135571840727428e+00
9.112349312947949329e+02,2.396670000000000073e+03,1.371531990148243008e+00
9.119742794583182786e+02,2.396570000000000164e+03,1.662858983798686463e+00
9.127135522035928261e+02,2.396690000000000055e+03,1.521150880090466284e+00
9.134527495261058903e+02,2.396329999999999927e+03,1.435653161456484916e+00
9.141918714213437624e+02,2.396800000000000182e+03,1.435270009440732464e+00
9.149309178847939847e+02,2.396639999999999873e+03,1.493452376207557775e+00
9.156698889119430760e+02,2.396360000000000127e+03,1.480000000000000204e+00
9.164087844982781235e+02,2.396739999999999782e+03,1.361029022467926453e+00
9.171476046392862145e+02,2.396690000000000055e+03,1.354215640140077781e+00
9.178863493304540953e+02,2.396739999999999782e+03,1.507448174896901527e+00
9.186250185672686257e+02,2.396610000000000127e+03,1.420528070824367717e+00
9.193636123452168931e+02,2.396449999999999818e+03,1.577181029558750724e+00
9.201021306597857574e+02,2.396530000000000200e+03,1.621449968392487895e+00
9.208405735064621922e+02,2.396659999999999854e+03,1.429825164137210169e+00
9.215789408807333984e+02,2.396750000000000000e+03,1.465435088975284517e+00
9.223172327780856676e+02,2.396389999999999873e+03,1.413470905254154975e+00
9.230554491940064281e+02,2.396599999999999909e+03,1.456021977856103877e+00
9.237935901239824261e+02,2.396420000000000073e+03,1.401285124448268693e+00
9.245316555635006353e+02,2.396699999999999818e+03,1.445683229480096310e+00
9.252696455080480291e+02,2.396559999999999945e+03,1.465059725744995101e+00
9.260075599531114676e+02,2.396829999999999927e+03,1.342050669684270892e+00
9.267453988941779244e+02,2.396500000000000000e+03,1.459451951932642322e+00
9.274831623267343730e+02,2.396670000000000073e+03,1.378803829411566539e+00
9.282208502462676734e+02,2.396730000000000018e+03,1.333079142436787379e+00
9.289584626482647991e+02,2.396539999999999964e+03,1.381448515146329825e+00
9.296959995282127238e+02,2.396750000000000000e+03,1.465435088975284517e+00
9.304334608815981937e+02,2.396579999999999927e+03,1.443468046061290533e+00
9.311708467039082961e+02,2.396590000000000146e+03,1.483880049060570139e+00
9.319081569906300047e+02,2.396650000000000091e+03,1.336974195712093971e+00
9.326453917372499518e+02,2.396329999999999927e+03,1.536587127370263817e+00
9.333825509392555659e+02,2.396440000000000055e+03,1.423516771941939929e+00
9.341196345921333659e+02,2.396639999999999873e+03,1.403709371629326963e+00
9.348566426913704390e+02,2.396639999999999873e+03,1.493452376207557775e+00
9.355935752324537589e+02,2.396420000000000073e+03,1.312859474582104724e+00
9.363304322108701854e+02,2.396579999999999927e+03,1.511158495989087136e+00
9.370672136221068058e+02,2.396630000000000109e+03,1.361286156544611048e+00
9.378039194616502527e+02,2.396760000000000218e+03,1.510761397441700682e+00
9.385405497249877271e+02,2.396809999999999945e+03,1.460787458872782274e+00
9.392771044076059752e+02,2.396880000000000109e+03,1.524991803256660061e+00
9.400135835049920843e+02,2.396400000000000091e+03,1.529705854077835436e+00
9.407499870126328005e+02,2.396829999999999927e+03,1.435653161456484916e+00
9.414863149260152113e+02,2.396510000000000218e+03,1.410638153461049482e+00
9.422225672406261765e+02,2.396710000000000036e+03,1.614280025274425379e+00
9.429587439519527834e+02,2.396639999999999873e+03,1.578100123566309243e+00
9.436948450554816645e+02,2.396739999999999782e+03,1.487413863052243990e+00
9.444308705467001346e+02,2.396630000000000109e+03,1.501032977652389633e+00
9.451668204210948261e+02,2.396570000000000164e+03,1.491676908717165739e+00
9.459026946741527127e+02,2.396760000000000218e+03,1.436105845681299176e+00
9.466384933013608816e+02,2.396619999999999891e+03,1.495192295325253218e+00
9.473742162982060790e+02,2.396369999999999891e+03,1.480911881240744021e+00
9.481098636601752787e+02,2.396650000000000091e+03,1.381122731693313233e+00
9.488454353827554542e+02,2.396559999999999945e+03,1.458218090684654911e+00
9.495809314614335790e+02,2.396429999999999836e+03,1.524827859136892894e+00
9.503163518916965131e+02,2.396630000000000109e+03,1.277928010491983679e+00
9.510516966690312302e+02,2.396630000000000109e+03,1.439826378422064845e+00
9.517869657889247037e+02,2.396340000000000146e+03,1.335814358359723286e+00
9.525221592468637937e+02,2.396739999999999782e+03,1.432619977523697630e+00
9.532572770383353600e+02,2.396719999999999800e+03,1.463420650394137157e+00
9.539923191588264899e+02,2.396880000000000109e+03,1.650939126679115132e+00
9.547272856038240434e+02,2.396460000000000036e+03,1.532449020359241576e+00
9.554621763688148803e+02,2.396739999999999782e+03,1.418590850104426426e+00
9.561969914492860880e+02,2.396289999999999964e+03,1.485227255338387398e+00
9.569317308407244127e+02,2.396570000000000164e+03,1.450896274721249490e+00
9.576663945386170553e+02,2.396800000000000182e+03,1.349073756323204254e+00
9.584009825384507621e+02,2.396429999999999836e+03,1.321022331378239656e+00
9.591354948357123931e+02,2.396380000000000109e+03,1.501865506628339730e+00
9.598699314258890354e+02,2.396599999999999909e+03,1.435270009440732464e+00
